Customer,Account.Length,International.Plan,Voice.Mail.Plan,Voice.Mail.Messages,Day.Minutes,Day.Calls,Day.Charge,Evening.Minutes,Evening.Calls,Evening.Charge,Night.Minutes,Night.Calls,Night.Charge,International.Minutes,International.Calls,International.Charge,Customer.Service.Calls,Churn
1776,59,No,No,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5,5,1.35,3,No
1777,67,No,No,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,No
1778,130,No,No,0,271.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,4,Yes
1779,90,No,Yes,29,150.1,109,25.52,264.7,103,22.5,178.4,97,8.03,5.8,4,1.57,1,No
1780,135,No,No,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4,No
1781,58,No,No,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0,0,0,4,No
1782,106,No,No,0,158.6,112,26.96,220,114,18.7,252.9,106,11.38,9.1,3,2.46,0,No
1783,127,Yes,No,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13,3,3.51,1,No
1784,2,Yes,No,0,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46,2,Yes
1785,124,No,No,0,251.5,85,42.76,214.2,98,18.21,186.1,71,8.37,11.1,6,3,3,No
1786,114,No,No,0,189.8,101,32.27,147.7,80,12.55,172.7,121,7.77,10.6,5,2.86,1,No
1787,101,No,Yes,23,262.2,101,44.57,157,80,13.35,129.1,100,5.81,7.3,14,1.97,1,No
1788,75,No,Yes,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,No
1789,155,No,Yes,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,No
1790,212,No,No,0,126,96,21.42,144.3,80,12.27,302.8,102,13.63,7.6,3,2.05,1,No
1791,68,No,No,0,159.5,123,27.12,240.8,93,20.47,210.3,76,9.46,11.4,3,3.08,1,No
1792,119,No,Yes,26,161.3,97,27.42,250.3,110,21.28,142.4,92,6.41,6.6,8,1.78,1,No
1793,48,No,No,0,240,88,40.8,141,117,11.99,128.9,137,5.8,7.1,9,1.92,1,No
1794,170,No,No,0,285.7,44,48.57,167.5,144,14.24,260,97,11.7,8.7,4,2.35,1,Yes
1795,17,No,No,0,161.5,123,27.46,214.2,81,18.21,315,106,14.18,8.6,5,2.32,1,No
1796,89,No,No,0,213,63,36.21,176.6,71,15.01,262.6,126,11.82,9.1,1,2.46,1,Yes
1797,45,No,No,0,78.2,127,13.29,253.4,108,21.54,255,100,11.48,18,3,4.86,1,No
1798,134,No,No,0,177.2,91,30.12,228.7,105,19.44,194.3,113,8.74,8.9,3,2.4,2,No
1799,37,No,No,0,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14,5,3.78,3,No
1800,120,No,No,0,184.5,103,31.37,209,86,17.77,169.7,70,7.64,10.2,6,2.75,2,No
1801,109,No,Yes,46,217.5,123,36.98,233.7,84,19.86,163.9,99,7.38,9,3,2.43,4,No
1802,66,No,No,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,No
1803,131,No,Yes,33,177.1,100,30.11,194,85,16.49,253.4,124,11.4,5.2,5,1.4,1,No
1804,86,No,No,0,226.3,88,38.47,223,107,18.96,255.6,92,11.5,13,3,3.51,4,No
1805,79,No,Yes,34,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4,2,No
1806,89,Yes,No,0,125.6,108,21.35,213,90,18.11,181.7,108,8.18,5.4,5,1.46,1,No
1807,72,No,No,0,217.8,93,37.03,189.7,113,16.12,182.6,91,8.22,10.4,5,2.81,4,No
1808,188,Yes,Yes,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,Yes
1809,92,No,No,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,No
1810,10,No,No,0,183,103,31.11,214.8,77,18.26,206.4,73,9.29,8.7,6,2.35,2,No
1811,160,No,Yes,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,No
1812,89,No,No,0,178.7,81,30.38,233.7,74,19.86,131.9,120,5.94,9.1,4,2.46,1,No
1813,46,No,No,0,122.2,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,1,No
1814,114,No,Yes,36,309.9,90,52.68,200.3,89,17.03,183.5,105,8.26,14.2,2,3.83,1,No
1815,113,No,No,0,272.1,111,46.26,268.5,118,22.82,213.8,105,9.62,8.5,10,2.3,1,Yes
1816,73,No,No,0,254.7,80,43.3,90.2,79,7.67,153.4,60,6.9,10.6,8,2.86,0,No
1817,116,No,Yes,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7,2,1.89,2,No
1818,115,No,Yes,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,No
1819,104,No,No,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,No
1820,154,No,Yes,35,224,102,38.08,192,99,16.32,163.1,100,7.34,9.6,2,2.59,0,No
1821,83,No,Yes,41,155.9,122,26.5,162.3,107,13.8,127.6,105,5.74,13.1,5,3.54,3,No
1822,123,No,No,0,123.2,104,20.94,190,117,16.15,170.3,95,7.66,12.9,5,3.48,4,Yes
1823,151,No,No,0,175.3,106,29.8,144.3,87,12.27,160.2,88,7.21,11.8,5,3.19,0,No
1824,51,No,Yes,28,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,8.3,3,2.24,0,No
1825,172,No,No,0,169.8,123,28.87,183.1,94,15.56,395,72,17.77,12.7,7,3.43,2,No
1826,147,Yes,No,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0,Yes
1827,130,No,No,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,No
1828,88,No,No,0,202.2,86,34.37,216.8,93,18.43,239.4,99,10.77,11.8,2,3.19,2,No
1829,93,Yes,No,0,312,109,53.04,129.4,100,11,217.6,74,9.79,10.5,2,2.84,0,Yes
1830,126,No,No,0,175.4,120,29.82,98.3,71,8.36,201.9,93,9.09,10.6,1,2.86,0,No
1831,124,No,No,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,No
1832,71,No,No,0,141.2,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,2,No
1833,115,Yes,No,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,Yes
1834,135,No,No,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9,8.4,2,2.27,5,Yes
1835,39,No,No,0,60.4,158,10.27,306.2,120,26.03,123.9,46,5.58,12.4,3,3.35,1,No
1836,74,No,No,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,4,2.65,0,No
1837,60,No,No,0,203.2,99,34.54,235.8,131,20.04,224.9,112,10.12,15.1,6,4.08,2,No
1838,132,No,No,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,No
1839,134,No,No,0,296,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,Yes
1840,38,No,Yes,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,No
1841,129,No,No,0,150,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,No
1842,62,No,No,0,281,66,47.77,160.6,108,13.65,77.9,74,3.51,0,0,0,1,No
1843,86,No,No,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,No
1844,116,No,Yes,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,No
1845,122,No,No,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,No
1846,101,No,Yes,36,123.7,125,21.03,172.6,106,14.67,280.5,127,12.62,8.8,4,2.38,1,Yes
1847,123,No,No,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,No
1848,99,No,No,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,3,2.27,1,No
1849,108,No,Yes,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,No
1850,64,No,No,0,216.9,78,36.87,211,115,17.94,179.8,116,8.09,11.4,5,3.08,3,No
1851,127,No,No,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2,No
1852,202,No,No,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,3,No
1853,170,No,Yes,42,199.5,119,33.92,135,90,11.48,184.6,49,8.31,10.9,3,2.94,4,Yes
1854,42,No,No,0,146.3,84,24.87,255.9,113,21.75,45,117,2.03,8,12,2.16,1,No
1855,109,No,No,0,175.6,80,29.85,238,94,20.23,198.4,103,8.93,10.2,6,2.75,1,No
1856,99,No,Yes,42,216,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,Yes
1857,123,No,Yes,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,No
1858,57,Yes,Yes,17,236.5,94,40.21,163.1,94,13.86,236.7,117,10.65,12.2,3,3.29,2,No
1859,92,No,Yes,25,134,112,22.78,206,111,17.51,180.6,118,8.13,9.7,4,2.62,0,No
1860,27,No,No,0,193.8,102,32.95,118.9,104,10.11,135.9,124,6.12,9.2,3,2.48,0,No
1861,192,No,Yes,36,156.2,77,26.55,215.5,126,18.32,279.1,83,12.56,9.9,6,2.67,2,No
1862,93,No,No,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12,7,3.24,1,No
1863,94,No,No,0,190.4,91,32.37,92,107,7.82,224.8,108,10.12,13.6,17,3.67,2,No
1864,131,No,No,0,197,79,33.49,201,114,17.09,151.2,111,6.8,11.6,5,3.13,1,No
1865,73,No,No,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,No
1866,64,No,Yes,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,No
1867,151,No,Yes,17,214.7,97,36.5,138.5,90,11.77,169.1,44,7.61,8.6,4,2.32,1,No
1868,84,No,Yes,30,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2,No
1869,73,No,Yes,47,173.7,117,29.53,204,114,17.34,174.6,94,7.86,6.3,3,1.7,2,No
1870,74,No,No,0,282.5,114,48.03,219.9,48,18.69,170,115,7.65,9.4,4,2.54,1,Yes
1871,59,No,No,0,107.8,113,18.33,216.6,125,18.41,217.5,92,9.79,9.9,3,2.67,2,No
1872,85,No,No,0,201.4,52,34.24,229.4,104,19.5,252.5,106,11.36,12,3,3.24,1,No
1873,115,No,No,0,132,90,22.44,197.5,75,16.79,175.8,114,7.91,0,0,0,3,No
1874,80,No,No,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,No
1875,68,No,No,0,131.6,89,22.37,137,109,11.65,256.3,107,11.53,10.2,5,2.75,3,No
1876,16,Yes,No,0,110,91,18.7,147.3,75,12.52,190.5,73,8.57,6.4,7,1.73,0,No
1877,87,No,Yes,21,214,113,36.38,180,114,15.3,134.5,82,6.05,10.6,5,2.86,0,No
1878,91,No,No,0,153,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,Yes
1879,127,No,No,0,96,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,3,No
1880,55,No,No,0,132,103,22.44,279.6,114,23.77,180,74,8.1,13.5,4,3.65,0,No
1881,128,No,No,0,227.9,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,Yes
1882,116,No,No,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,No
1883,143,No,Yes,22,141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,1,No
1884,115,No,Yes,26,170.5,107,28.99,217.2,77,18.46,225.7,71,10.16,13.6,5,3.67,6,No
1885,58,No,Yes,29,240.4,80,40.87,118.9,91,10.11,164.2,108,7.39,11.2,3,3.02,1,No
1886,124,No,No,0,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,No
1887,148,Yes,No,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,No
1888,171,No,Yes,17,186.9,94,31.77,240,138,20.4,200.9,64,9.04,5.8,3,1.57,1,No
1889,139,No,Yes,43,231,85,39.27,222.3,82,18.9,148,105,6.66,8.3,5,2.24,2,No
1890,87,No,Yes,28,151.4,95,25.74,152.4,97,12.95,250.1,109,11.25,0,0,0,1,No
1891,106,No,No,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6,3,1.62,1,No
1892,72,No,Yes,37,220,80,37.4,217.3,102,18.47,152.8,71,6.88,14.7,6,3.97,3,No
1893,41,No,No,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,No
1894,126,No,No,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,No
1895,94,No,No,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,4,2.84,2,No
1896,29,No,No,0,313.2,103,53.24,216.3,151,18.39,218.4,106,9.83,12.8,4,3.46,2,Yes
1897,162,No,No,0,184.5,118,31.37,224,95,19.04,180.5,82,8.12,11.6,3,3.13,1,No
1898,185,No,Yes,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,No
1899,117,No,No,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,No
1900,48,No,No,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,4,No
1901,94,No,No,0,271.2,105,46.1,202.6,105,17.22,221.6,51,9.97,11.5,3,3.11,3,Yes
1902,119,No,Yes,29,117.8,66,20.03,256.8,114,21.83,147.6,76,6.64,7.6,3,2.05,3,No
1903,145,Yes,Yes,30,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3,1,No
1904,70,No,No,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,No
1905,67,No,Yes,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,2,2.54,1,No
1906,116,No,No,0,167.8,119,28.53,142,123,12.07,190.7,128,8.58,7.3,4,1.97,2,No
1907,169,No,No,0,235.7,79,40.07,136.9,85,11.64,220.9,97,9.94,13.3,10,3.59,1,No
1908,180,No,No,0,139,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,No
1909,15,No,No,0,121.1,130,20.59,216,86,18.36,235.1,33,10.58,16.1,5,4.35,2,No
1910,121,No,No,0,134.1,112,22.8,195.1,104,16.58,159.6,139,7.18,10.5,2,2.84,2,No
1911,68,No,No,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,No
1912,88,No,No,0,161.5,92,27.46,173.5,108,14.75,206.2,95,9.28,7.9,4,2.13,2,No
1913,146,Yes,No,0,133,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,No
1914,166,No,No,0,204.2,115,34.71,179.9,152,15.29,216.8,109,9.76,9.5,5,2.57,1,No
1915,146,No,Yes,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,No
1916,85,No,Yes,29,144.6,97,24.58,140,102,11.9,165.4,148,7.44,10.9,3,2.94,1,No
1917,98,No,No,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,Yes
1918,82,No,Yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,2,No
1919,87,No,No,0,153.3,106,26.06,224.5,117,19.08,273.4,152,12.3,8.9,5,2.4,2,No
1920,77,No,Yes,24,149.4,74,25.4,123.9,72,10.53,174.3,84,7.84,10.1,6,2.73,1,No
1921,86,No,Yes,29,157.2,118,26.72,196.3,136,16.69,226.7,109,10.2,8.4,5,2.27,3,No
1922,64,Yes,Yes,33,127.2,93,21.62,162.9,104,13.85,247.4,109,11.13,8.1,13,2.19,0,No
1923,115,No,No,0,166.5,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,1,No
1924,34,No,No,0,193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,0,No
1925,30,No,No,0,137.6,108,23.39,162,80,13.77,187.7,126,8.45,5.8,10,1.57,3,No
1926,111,No,No,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,No
1927,80,No,No,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,No
1928,225,No,No,0,182.7,142,31.06,246.5,63,20.95,218,103,9.81,8.8,2,2.38,1,No
1929,104,No,No,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13,6,3.51,0,No
1930,148,No,No,0,124.4,83,21.15,179.7,81,15.27,253,99,11.39,11.3,6,3.05,0,No
1931,103,No,Yes,37,153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,1,No
1932,90,Yes,No,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,Yes
1933,134,No,Yes,32,216.8,78,36.86,102.2,111,8.69,174,83,7.83,8.6,2,2.32,0,No
1934,81,No,No,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,No
1935,83,Yes,No,0,271.5,87,46.16,216.3,126,18.39,121.1,105,5.45,11.7,4,3.16,1,No
1936,102,No,Yes,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,No
1937,104,No,No,0,139.7,78,23.75,202.6,119,17.22,203.6,102,9.16,11.3,5,3.05,2,No
1938,146,Yes,No,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,No
1939,35,No,No,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,No
1940,25,No,No,0,178.8,90,30.4,141.2,72,12,203,99,9.14,8.4,5,2.27,2,No
1941,112,No,No,0,193.3,96,32.86,264.1,123,22.45,128.6,115,5.79,9.1,3,2.46,4,No
1942,96,No,Yes,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,No
1943,93,No,No,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,No
1944,26,No,No,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3,No
1945,119,No,No,0,230.4,117,39.17,225,101,19.13,198.5,111,8.93,7.6,6,2.05,3,No
1946,121,No,Yes,31,263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,9.7,4,2.62,5,No
1947,105,Yes,Yes,29,220.7,82,37.52,217.7,110,18.5,190.5,100,8.57,13.2,6,3.56,1,Yes
1948,73,No,No,0,187.3,118,31.84,239.7,90,20.37,167.5,108,7.54,15.1,2,4.08,1,No
1949,125,No,No,0,169.3,90,28.78,156,138,13.26,210.8,106,9.49,11.6,6,3.13,2,No
1950,104,No,No,0,278.4,106,47.33,81,113,6.89,163.2,137,7.34,9.8,5,2.65,1,No
1951,110,No,No,0,151.8,106,25.81,138,126,11.73,233.5,112,10.51,11.2,8,3.02,3,No
1952,13,No,No,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,No
1953,115,No,Yes,33,145,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,No
1954,143,No,No,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,No
1955,148,Yes,No,0,218.9,88,37.21,208,85,17.68,203.3,99,9.15,11.1,4,3,0,No
1956,15,No,No,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,No
1957,209,No,No,0,227.2,128,38.62,258.4,92,21.96,183.5,74,8.26,8.9,4,2.4,3,No
1958,74,No,Yes,25,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,13.7,4,3.7,0,No
1959,104,Yes,No,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11,4,2.97,0,No
1960,92,No,No,0,196.5,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2,No
1961,192,No,No,0,221.6,101,37.67,285.2,50,24.24,167.4,83,7.53,12.7,6,3.43,4,No
1962,162,No,No,0,135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2,No
1963,71,No,No,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,Yes
1964,118,No,No,0,133.4,113,22.68,121,92,10.29,254.7,129,11.46,5.9,4,1.59,1,No
1965,106,No,No,0,169.4,107,28.8,197.2,71,16.76,202.2,79,9.1,10.7,4,2.89,1,No
1966,80,No,No,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,5,2.51,1,No
1967,142,No,Yes,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,No
1968,150,No,No,0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1,No
1969,122,No,No,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,No
1970,100,No,No,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,No
1971,116,Yes,Yes,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,No
1972,136,Yes,Yes,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2,No
1973,67,No,No,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,No
1974,74,No,No,0,148.5,111,25.25,146.5,42,12.45,289.2,83,13.01,9.9,6,2.67,3,No
1975,36,No,Yes,16,149.4,111,25.4,131.8,113,11.2,132.7,87,5.97,6.7,2,1.81,0,No
1976,149,No,No,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,No
1977,80,No,Yes,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,No
1978,137,No,No,0,109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,1,No
1979,127,No,Yes,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1,No
1980,134,No,No,0,244.1,99,41.5,246.9,111,20.99,200,133,9,7.2,2,1.94,0,No
1981,40,No,No,0,169.7,115,28.85,141.4,123,12.02,253,115,11.39,10.5,3,2.84,4,Yes
1982,54,Yes,No,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,Yes
1983,66,No,Yes,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12,3,3.24,2,No
1984,63,No,Yes,25,190,137,32.3,116.6,76,9.91,141.5,110,6.37,12.2,2,3.29,1,No
1985,91,Yes,No,0,246.4,110,41.89,182,98,15.47,157.6,106,7.09,12.1,2,3.27,2,Yes
1986,126,No,No,0,256.5,112,43.61,199.5,90,16.96,188.3,122,8.47,7,5,1.89,3,No
1987,70,No,No,0,170.2,98,28.93,155.2,102,13.19,228.6,76,10.29,15,2,4.05,1,No
1988,105,No,No,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,5.8,3,1.57,2,Yes
1989,113,No,No,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,No
1990,115,Yes,No,0,345.3,81,58.7,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,Yes
1991,95,No,No,0,194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,3,No
1992,126,No,Yes,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,No
1993,138,Yes,No,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,No
1994,39,No,No,0,93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,No
1995,70,No,No,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,No
1996,56,No,No,0,226,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,No
1997,80,No,No,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,No
1998,25,No,No,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,Yes
1999,119,No,No,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,No
2000,107,Yes,No,0,234.1,,39.8,163.1,105,13.86,282.5,100,12.71,10,3,2.7,1,No
2001,108,Yes,,0,201,94,41.3,170,115,14.5,284,102,13.2,11.1,4,2.9,1,Yes
